Roost,Roost size,Latitude,Longitude,Level,Distance ,Position,Region,Installation date,Installation time(end),Approach n,Approach start,Approach end,Approach date,Approach type,Solving time,Species,Roost of origin,Video reference,Notes
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,9,14:51:04,14:51:12,20230718,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0041,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,25,18:17:30,18:18:04,20230719,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0043,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,26,18:19:27,18:20:56,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0044,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,27,18:21:59,18:22:04,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0045,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,28,18:25:49,18:28:52,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0046 to 47,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,29,18:29:02,18:29:14,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0047,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,30,18:30:06,18:30:43,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0048,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,31,18:31:05,18:31:12,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0048,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,32,18:32:10,18:33:02,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0049,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,33,18:33:03,18:36:00,20230720,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0049 to 51,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,11:29:27,11:32:17,20230723,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0052 to 53,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,34,18:10:52,18:11:29,20230723,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0054,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,35,18:11:42,18:12:18,20230723,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0054,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,36,18:37:59,18:38:13,20230723,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0056,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,09:49:10,09:49:13,20230725,Attempt,NA,Platycercus eximius,,GarisPlace/Lev3/010823/0057,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,2,10:50:49,10:51:03,20230725,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0058,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,3,16:43:52,16:44:11,20230725,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0059,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,37,18:17:28,18:18:39,20230725,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0060,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,38,18:26:49,18:30:04,20230725,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0061 to 63,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,4,11:16:12,11:16:34,20230726,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0064,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,10,12:27:34,12:27:46,20230726,Attempt,NA,Strepera graculina,,GarisPlace/Lev3/010823/0065,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,39,17:41:15,17:41:43,20230726,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0066,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,40,17:41:59,17:42:36,20230726,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0066,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,2,09:32:22,09:32:27,20230727,Attempt,NA,Platycercus eximius,,GarisPlace/Lev3/010823/0067,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,5,15:11:46,15:14:15,20230727,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0068 to 69,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,41,18:28:57,18:29:14,20230727,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0070,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,42,18:29:18,18:29:47,20230727,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0070,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,43,18:30:47,18:31:59,20230727,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0071,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,44,07:47:00,07:50:39,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0074 to 76,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,45,07:51:33,07:52:48,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0076,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,46,07:52:29,07:53:45,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0076 to 77,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,47,18:15:32,18:16:57,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0078,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,48,18:15:54,18:16:49,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0078,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,49,18:17:09,18:17:55,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0079,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,50,18:19:29,18:23:38,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0080 to 82,"Removed the green ribbon, not the plastic piece"
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,51,18:25:16,18:27:37,20230728,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0083 to 84,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,52,18:25:57,18:29:44,20230730,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0088 to 90,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,53,18:31:17,18:34:26,20230730,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/010823/0091 to 92,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,6,10:09:35,10:09:43,20230801,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/010823/0093,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,12:36:55,12:37:09,20230802,Attempt,NA,Anthochaera carunculata,,GarisPlace/Lev3/110823/001,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,54,14:18:58,14:19:30,20230802,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/002,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,55,18:36:37,18:37:30,20230803,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/003,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,56,18:36:55,18:39:07,20230803,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/003 to 04,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,7,15:17:49,15:18:06,20230804,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/110823/005,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,57,18:29:21,18:29:25,20230804,Presence,NA,Cacatua galerita,,GarisPlace/Lev3/110823/006,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,58,18:29:52,18:31:10,20230804,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/006 to 07,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,59,18:30:57,18:31:55,20230804,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/007,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,60,18:32:00,18:33:48,20230804,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/007,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,61,07:44:08,07:46:09,20230805,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/009 to 10,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,62,07:51:29,07:56:04,20230805,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0011 to 13,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,63,18:36:56,18:37:18,20230805,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0014,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,64,18:17:33,18:18:17,20230806,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0015,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,65,18:18:27,18:18:56,20230806,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0015,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,66,18:31:32,18:31:36,20230806,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0016,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,67,18:33:07,18:34:04,20230807,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0018,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,68,18:45:57,18:46:33,20230807,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0019,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,69,18:46:18,18:49:47,20230807,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0019 to 21,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,70,07:35:35,07:44:44,20230808,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0022 to 27,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,71,07:37:29,07:37:33,20230808,Presence,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0023,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,1,14:10:21,14:14:33,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0028 to 30,Male
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,2,14:10:48,14:10:51,20230808,Presence,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0028,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,3,14:11:38,14:13:58,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0028 to 30,Female
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,4,14:21:40,14:24:23,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0031 to 32,Female
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,5,14:22:47,14:22:54,20230808,Presence,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0031 to 32,Male
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,6,14:25:28,14:27:57,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0033 to 34,Female
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,7,14:26:34,14:26:57,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0033,Male
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,8,14:38:31,14:40:07,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0035 to 36,Female
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,9,14:38:33,14:40:07,20230808,Attempt,NA,Eolophus roseicapilla,,GarisPlace/Lev3/110823/0035 to 36,Male
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,8,15:25:19,15:25:53,20230809,Attempt,NA,Platycercus elegans,,GarisPlace/Lev3/110823/0037,
Garis Place,165,-35.207129,149.014454,3,12,Left,Belconnen,20230616,15:10,72,18:26:51,18:27:25,20230810,Attempt,NA,Cacatua galerita,,GarisPlace/Lev3/110823/0043,
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,1,15:26:51,15:27:00,20230620,Attempt,NA,Gymnorhina tibicen,,Higgins/Lev1/040823/0079,FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,1,16:26:32,16:26:33,20230620,Presence,NA,Manorina chiassosa,,Higgins/Lev1/040823/0088 to 90,FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,1,12:39:22,12:39:27,20230620,Presence,NA,Strepera graculina,,Higgins/Lev1/040823/0091 to 96,FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,2,11:48:01,11:48:02,20230630,Presence,NA,Strepera graculina,,Higgins/Lev1/040823/00493 to 495,FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,1,08:16:22,08:18:04,20230705,Solving,08:16:51,Cacatua galerita,,Higgins/Lev1/040823/00751 to 785,"FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS, solving picture 754"
Higgins,103,-35.228725,149.024226,1,8.4,Center,Belconnen,20230620,13:20,2,08:17:02,08:18:40,20230705,Attempt,NA,Cacatua galerita,,Higgins/Lev1/040823/00757 to 785,FOR HIGGINGS LEV 1: PICTURES INSTEAD OF VIDEOS
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,1,19:51:51,20:01:24,20230620,Solving,19:54:30,Trichosurus vulpecula,,Higgins/Lev2/110723/001 to 006,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,2,20:06:00,20:06:45,20230620,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/007,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,3,22:45:30,22:52:55,20230620,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/008 to 11,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,4,22:53:32,22:53:35,20230620,Post presence,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0012,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,5,01:27:47,01:48:42,20230621,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0013 to 22,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,1,13:04:45,13:04:52,20230621,Post attempt,NA,Manorina chiassosa,,Higgins/Lev2/110723/0023,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,1,13:37:35,13:37:44,20230621,Post attempt,NA,Gymnorhina tibicen,,Higgins/Lev2/110723/0025,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,6,00:55:05,01:14:44,20230623,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0026 to 34,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,7,20:42:01,20:54:10,20230624,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0035 to 41,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,8,20:55:27,20:55:29,20230624,Post presence,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0042,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,9,02:52:21,02:56:47,20230625,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0043 to 45,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,10,22:51:10,22:56:49,20230625,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0051 to 54,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,11,00:16:42,00:23:07,20230626,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0055,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,12,21:05:06,21:05:24,20230627,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0059,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,1,10:27:40,10:27:43,20230629,Post presence,NA,Pardalotus striatus ,,Higgins/Lev2/110723/0060,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,13,23:48:04,23:48:48,20230630,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0061,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,14,22:21:26,22:27:57,20230701,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0062 to 65,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,15,22:28:23,22:28:26,20230701,Post presence,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0066,
Higgins,103,-35.228867,149.024404,2,12.3,Right,Belconnen,20230620,13:20,16,01:12:34,01:19:22,20230702,Post attempt,NA,Trichosurus vulpecula,,Higgins/Lev2/110723/0067 to 70,
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,1,10:17:11,10:17:32,20230627,Attempt,NA,Chenonetta jubata,,LakeGinninderra/040823/Lev1/ 0155 to 165,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,1,22:39:58,22:44:01,20230628,Attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00169 to 180,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,2,22:56:23,22:56:27,20230628,Solving,22:56:23,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00181 to 186,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS. Solving at 0181
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,3,00:09:23,00:22:40,20230629,Post attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00187 to 210,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,4,02:19:17,02:38:44,20230629,Post attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00211 to 243,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,1,18:16:38,18:17:35,20230629,Post attempt,NA,Cacatua galerita,,LakeGinninderra/040823/Lev1/00244 to 264,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS. Marked on the left wing?
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,5,23:54:30,00:18:09,20230701,Post attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00301 to 390,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,6,00:19:06,00:25:54,20230701,Post attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00393 to 423,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,1,03:20:25,03:20:28,20230701,Post attempt,NA,Unknown,,LakeGinninderra/040823/Lev1/00424 to 426,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS. Possum?
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,7,03:22:45,03:28:57,20230701,Post attempt,NA,Trichosurus vulpecula,,LakeGinninderra/040823/Lev1/00430 to 489,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,1,12,Center,Belconnen,20230620,10:40,1,18:04:47,18:05:49,20230702,Post attempt,NA,Cacatua sanguinea,,LakeGinninderra/040823/Lev1/00430 to 489,FOR LAKE GINNINDERRA LEV 1: PICTURES INSTEAD OF VIDEOS
Lake Ginninderra,454,-35.231289,149.073231,3,NA,Left,Belconnen,20230620,10:40,1,NA,NA,NA,Attempt,NA,Colluricincla harmonica,,LakeGinninderra/Lev3/250723/IMG009,Video IMG009 from 00:00 to 00:05
Lake Ginninderra,454,-35.231289,149.073231,3,NA,Left,Belconnen,20230620,10:40,1,NA,NA,NA,Presence,NA,Manorina chiassosa,,LakeGinninderra/Lev3/040823/IMG006,Video IMG006 from 00:00 to 00:03
Lake Ginninderra,454,-35.231289,149.073231,3,NA,Left,Belconnen,20230620,10:40,1,08:46:02,08:49:12,20230730,Attempt,NA,Platycercus elegans,,LakeGinninderra/Lev3/110823/001 to 003,
Lake Ginninderra,454,-35.231289,149.073231,3,NA,Left,Belconnen,20230620,10:40,2,11:18:29,11:18:43,20230808,Attempt,NA,Platycercus elegans,,LakeGinninderra/Lev3/110823/005,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,1,18:50:23,18:51:18,20230829,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/001,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,1,10:30:22,10:34:22,20230830,Attempt,NA,Callocephalon fimbriatum,,Narrabundah/Lev1/060923/002 to 004,Female
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,2,18:26:25,18:26:57,20230830,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/005,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,3,18:02:53,18:03:04,20230901,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0052,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,4,18:03:29,18:03:37,20230901,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0052,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,5,18:04:18,18:05:28,20230901,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0052 to 53,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,1,12:19:33,12:19:35,20230902,Attempt,NA,Manorina chiassosa,,Narrabundah/Lev1/060923/0054,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,6,18:28:17,18:29:24,20230902,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0055,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,7,18:31:11,18:31:51,20230902,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0056,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,2,17:35:21,17:35:53,20230903,Attempt,NA,Callocephalon fimbriatum,,Narrabundah/Lev1/060923/0058,Female
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,8,18:40:06,18:40:27,20230906,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0011,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,9,18:34:07,18:34:19,20230907,Presence,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0025,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,10,17:48:28,17:49:05,20230908,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0034,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,11,17:49:37,17:50:32,20230908,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0034 to 35,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,12,17:53:45,17:54:00,20230908,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0036,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,13,18:12:36,18:12:37,20230908,Presence,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0037,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,14,18:15:37,18:15:47,20230908,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0038,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,15,18:15:58,18:20:15,20230908,Attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0038 to 40,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,16,18:17:03,18:17:38,20230908,Presence,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0038 to 40,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,17,18:25:15,18:26:10,20230909,Solving,18:26:09,Cacatua galerita,,Narrabundah/Lev1/060923/SOLVED ,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,18,18:28:36,18:38:12,20230909,Post attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0062 to 65,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,19,18:31:06,18:32:17,20230909,Post attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0063,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,20,18:35:27,18:36:31,20230909,Post attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0064 to 65,
Narrabundah,270,-35.336765,149.152358,1,10.9,Center,South,20230829,13:20,21,18:38:14,18:39:42,20230909,Post attempt,NA,Cacatua galerita,,Narrabundah/Lev1/060923/0065,
